690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit BackProp  1.791
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit C4.5  1.868
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit Smart  2.102
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit BayTree  3.114
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit KNN  3.893
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit Ac2  3.893
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit NewId  3.893
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit LVQ  5.138
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit Alloc80  5.450
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit Cn2  5.683
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit QuaDisc  5.917
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit Default 24.057
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit Cascade 67.655
690 690 14 2 4 0 1.2623 0.1024 0.7713 ? 1 ? 1.9701 12.5538 0.9912 2.3012 0.113 8.77168142 19.3646018  Aust_Credit Kohonen 67.655
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Dipol92  0.000
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Smart  0.000
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT C4.5  1.807
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT BackProp  2.711
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Cal5  2.711
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT IndCart  4.518
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT BayTree  7.228
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT LogDisc  9.035
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Ac2  9.035
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Radial  9.939
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT KNN  9.939
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Alloc80  9.939
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Cn2 10.842
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT NewId 11.746
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Discrim 11.746
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT LVQ 18.070
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Kohonen 20.781
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Bayes 20.781
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Itrule 23.491
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Castle 24.395
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Default 27.105
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT QuaDisc 27.105
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Cascade 885.438
16000 20000 7 2 0 0 1.0975 0.1146 0.6109 ? 1 ? 6.1012 93.1399 0.2893 2.7416 0.0495 5.84444444 54.3858586  BT Cart 885.438
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Smart  0.000
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian LogDisc  0.458
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian BackProp  5.036
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Dipol92  5.494
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Discrim  8.698
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian NewId  9.614
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Cal5 10.530
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian BayTree 10.987
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Cn2 11.903
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian IndCart 12.819
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Cart 12.819
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Ac2 12.819
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Radial 12.819
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian C4.5 15.566
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Alloc80 17.397
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Castle 18.770
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian QuaDisc 21.059
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian LVQ 21.975
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Kohonen 22.891
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian KNN 24.264
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Bayes 25.637
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Itrule 27.011
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Default 162.981
1250 2500 28 2 0 0 1.5124 0.3503 0.8869 ? 1 ? 0.4334 2.6581 0.9453 5.4853 0.3172 2.98013871 16.2928752  Belgian Cascade 455.064
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 BayTree  0.000
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 C4.5  0.954
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 KNN  0.954
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Alloc80  1.432
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 NewId  2.386
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 IndCart  2.863
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 LVQ  3.341
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Cn2  3.818
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 BackProp  4.295
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Radial  4.772
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Cal5  5.249
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Dipol92  5.249
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 LogDisc  5.727
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Smart  6.204
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Kohonen  7.636
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Discrim  7.636
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Default 12.408
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Castle 12.885
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Ac2 13.840
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Bayes 20.521
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Itrule 22.907
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 QuaDisc 25.770
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Cascade 460.999
7480 18700 20 2 0 0 1.032 0.2178 0.55 ? 1 ? 0.9012 3.5214 0.3256 4.6908 0.0292 160.643836 159.643836  CUT20 Cart 460.999
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone QuaDisc  0.000
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Dipol92  3.569
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Discrim 11.726
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone LVQ 18.864
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone KNN 19.883
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Smart 22.433
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Radial 22.942
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone LogDisc 23.962
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Cn2 33.649
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone BayTree 40.787
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone IndCart 45.375
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Kohonen 45.885
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone C4.5 46.395
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone NewId 46.905
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Castle 47.924
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Ac2 76.475
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Cal5 81.573
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Alloc80 86.162
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Bayes 122.360
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Itrule 312.527
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Default 446.613
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Cascade 467.007
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone Cart 467.007
20000 40000 16 24 0 0 1.3218 0.1885 0.9884 0.9191 0.1505 0.2807 0.42 4.4024 4.5603 5.6411 1.3149 3.46817248 3.29013613  Chromosone BackProp 467.007
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit C4.5  0.000
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit IndCart  0.000
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Cal5  0.762
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Smart  5.524
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Castle  7.428
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit BayTree  8.380
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Dipol92  9.333
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Radial  9.523
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Ac2  9.523
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Discrim  9.523
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit NewId  9.523
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Cart  9.523
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit BackProp  9.714
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit LogDisc  9.714
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Cn2 10.095
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit QuaDisc 11.428
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Bayes 14.475
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Cascade 14.666
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit LVQ 16.190
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Itrule 16.761
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Alloc80 17.142
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Kohonen 20.951
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit KNN 21.713
2670 8900 16 2 8 0 1.0273 0.0825 0.7618 ? 1 ? 1.2082 4.4046 1 1.77 0.641 1.5600624 1.76131045  Credit Default 79.805
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA Radial  0.000
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA Dipol92  1.216
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA Alloc80  2.779
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA QuaDisc  3.126
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA Discrim  3.126
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA LogDisc  3.474
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA Bayes  4.689
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA Castle  5.384
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA IndCart  5.558
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA C4.5  6.079
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA Cart  7.642
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA BackProp  8.163
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA BayTree  9.379
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA Cn2  9.379
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA Ac2 10.247
1186 3186 180 3 0 0 1.5407 0.0456 0.8729 0.83 0.5252 1 2.5582 29.5674 1.4725 0.8072 0.0218 67.5458716 36.0275229  DNA NewId 10.247
